episode,t,x,y,zone_id,regime_id,action,logits_act,pi_act,pi_max,pi_entropy,pi_argmax,pi_margin,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11
0,86,14,4,2,1,3,3.8583381175994873,0.9564992189407349,0.9564992189407349,0.2354608029127121,3,0.9394133687019348,-0.31116509437561035,-0.9203790426254272,-0.2309303879737854,0.41372358798980713,-1.124224305152893,0.024831444025039673,0.46195539832115173,-0.18829089403152466,0.6582539677619934,0.7407601475715637,-0.9263446927070618,-0.9872370958328247,-0.9746469259262085,0.5216948390007019,-0.5775330662727356,0.6303609013557434,-0.9821337461471558,0.6265451312065125,-0.9973108172416687,-0.7402175068855286,0.9819406270980835,-0.9614192843437195,0.7532695531845093,0.09923288226127625,-0.9710938334465027,-0.8613439798355103,-0.34214895963668823,1.323055386543274,-0.6272268295288086,-0.4173446595668793,1.9355413913726807,0.23595984280109406,0.5899366140365601,1.0888582468032837,0.9875302910804749,-2.0962984561920166,-0.970125675201416,0.3279179334640503,-0.32317915558815,0.1199619397521019,-0.7210954427719116,0.03374967351555824,0.020514164119958878,0.5749713778495789,-0.9355525374412537,0.09653894603252411,0.6293429136276245,-0.9559140205383301,0.6114409565925598,1.2811565399169922,-0.47180822491645813,-0.041627295315265656
0,87,14,4,2,1,3,2.7167110443115234,0.9008111357688904,0.9008111357688904,0.45502716302871704,3,0.863858163356781,-0.652137279510498,-1.6181656122207642,-0.45516952872276306,-0.19401472806930542,-0.1777636855840683,-0.13008831441402435,-0.9815471172332764,-1.0244141817092896,-0.9970749020576477,-0.8979862332344055,-0.37742096185684204,0.24099451303482056,0.7753100395202637,-0.9934889674186707,0.9827931523323059,-0.9426417350769043,-0.852371096611023,-0.9670990705490112,0.930381178855896,0.6526714563369751,-0.9597444534301758,-0.49355220794677734,0.9968274235725403,-0.9332534670829773,0.6608766913414001,1.0256677865982056,0.09710446745157242,0.5065298080444336,-1.1723806858062744,-0.3868674337863922,0.5956162810325623,1.620031476020813,0.38351958990097046,-1.9001145362854004,1.0345007181167603,-1.5835096836090088,-1.4323880672454834,0.2251843512058258,0.5080409049987793,-0.1818113774061203,-0.7324636578559875,0.03484001383185387,0.022212058305740356,0.5788965225219727,-0.9363706111907959,0.0987430065870285,0.6314785480499268,-0.9556757211685181,0.604763388633728,1.2784955501556396,-0.4666751027107239,-0.03933899104595184
0,88,14,4,2,1,3,3.644923210144043,0.9413747191429138,0.9413747191429138,0.29919642210006714,3,0.9178728461265564,-0.4842004179954529,-0.0557684563100338,0.4465954899787903,-0.10055077821016312,-0.6334927678108215,0.15267987549304962,0.9486470222473145,-0.3764353394508362,0.8875879049301147,0.6914799213409424,-0.8393385410308838,-0.9752658605575562,-0.9626949429512024,0.826491117477417,-0.745842695236206,0.7985761165618896,-0.9412710070610046,0.8267021775245667,-0.9935727715492249,-0.7609140872955322,0.9696295857429504,-0.8572044968605042,0.1790515035390854,0.21931175887584686,-0.9787325859069824,-1.0911508798599243,-0.3488104045391083,1.3231343030929565,-0.7500199675559998,-0.30267804861068726,1.823965311050415,0.19638070464134216,0.6474329829216003,1.317013144493103,0.8418368101119995,-2.031186103820801,-0.7473017573356628,0.45616278052330017,-0.43765291571617126,0.08160647749900818,-0.71464604139328,0.024288024753332138,0.013948293402791023,0.5687453150749207,-0.9218660593032837,0.09448474645614624,0.634062647819519,-0.9508655667304993,0.6217760443687439,1.2902911901474,-0.47166475653648376,-0.057476941496133804
0,89,14,4,2,1,3,4.670015811920166,0.9896430969238281,0.9896430969238281,0.07107333093881607,3,0.9856155514717102,-0.16592690348625183,-0.1140890046954155,-0.04271358624100685,0.4988241195678711,-0.6344460844993591,0.6198295950889587,-0.18944159150123596,-1.6934946775436401,-0.8499024510383606,-0.17532585561275482,-0.6994883418083191,-0.6623192429542542,-0.2621465027332306,-0.8250271081924438,0.7910344004631042,-0.5978307127952576,-0.879594624042511,-0.6328802704811096,-0.5602521300315857,0.11803574860095978,-0.31022945046424866,-0.752597451210022,0.9681458473205566,-0.6520885229110718,-0.401531845331192,0.036647990345954895,0.09929186850786209,0.6033840775489807,-1.1150896549224854,-0.8249292373657227,1.395028829574585,1.3153045177459717,0.7806152701377869,-0.9721900224685669,1.4379440546035767,-1.993566870689392,-1.3437292575836182,0.34283381700515747,0.5708737969398499,0.06911291182041168,-0.7102596759796143,0.02351761981844902,0.010575862601399422,0.5771300792694092,-0.9244527816772461,0.09670624881982803,0.6322190761566162,-0.9520800113677979,0.618537187576294,1.2889070510864258,-0.47382819652557373,-0.055705323815345764
0,90,14,4,2,1,3,4.0484771728515625,0.9692391753196716,0.9692391753196716,0.17795182764530182,3,0.9587535858154297,-0.9413754940032959,-0.25310277938842773,-1.2677100896835327,0.41448867321014404,-1.1202466487884521,0.08753771334886551,0.47391223907470703,-0.5253469944000244,-0.17810755968093872,0.6481411457061768,-0.828058123588562,-0.941881537437439,-0.8346014618873596,-0.32224056124687195,-0.05937052145600319,-0.09722510725259781,-0.903746485710144,0.1667533665895462,-0.9897087216377258,-0.44261306524276733,0.849835216999054,-0.9423255324363708,0.736933708190918,-0.223515123128891,-0.9644843339920044,-0.5112840533256531,-0.25164932012557983,0.9785094261169434,-0.8565124273300171,-0.6189296245574951,1.9785352945327759,0.6589936017990112,0.8529582619667053,0.36305704712867737,1.1293630599975586,-2.1944031715393066,-1.0715515613555908,0.4592547118663788,0.0575590543448925,-0.00941616203635931,-0.6924763917922974,0.01687663421034813,0.001699608750641346,0.5888516306877136,-0.9233041405677795,0.09560539573431015,0.6296650767326355,-0.9522781372070312,0.6199870109558105,1.291014552116394,-0.4791733920574188,-0.05943496152758598
0,91,14,4,2,1,3,3.0258114337921143,0.8805619478225708,0.8805619478225708,0.5234241485595703,3,0.8371239304542542,-0.660301685333252,-0.9335401654243469,0.3998969793319702,0.6281893849372864,1.197306752204895,-0.48519307374954224,0.32086631655693054,0.2930378317832947,0.9825565218925476,0.7535169124603271,0.06677190214395523,-0.0637475848197937,-0.8538028001785278,0.987244725227356,-0.936345100402832,0.9752082824707031,0.3325203061103821,0.8997845649719238,-0.585504412651062,-0.7032173275947571,0.928121030330658,0.7763305306434631,-0.9559934735298157,0.6211867332458496,-0.8415714502334595,-1.2101505994796753,-0.6710779070854187,0.6303133368492126,-0.8547407984733582,0.33297452330589294,1.599655032157898,0.6181361079216003,1.0321367979049683,1.264675259590149,0.2850658893585205,-2.2694973945617676,-0.562322199344635,0.9632278084754944,-0.13495098054409027,-0.18187353014945984,-0.6678851842880249,0.01787499710917473,-0.011239245533943176,0.5160925984382629,-0.8908029794692993,0.07389172166585922,0.6405344605445862,-0.9306265115737915,0.6528362035751343,1.321803092956543,-0.47875431180000305,-0.08679930865764618
0,92,14,4,2,1,3,2.7453863620758057,0.8224930167198181,0.8224930167198181,0.7002002000808716,3,0.7533258199691772,-1.3224228620529175,0.7818731069564819,-0.3114325702190399,1.0197280645370483,-0.0008311495184898376,0.13926836848258972,0.37470364570617676,-0.6107797622680664,0.979213297367096,0.9295439720153809,-0.7741444706916809,-0.9159285426139832,-0.9548153877258301,0.9697210788726807,-0.9207467436790466,0.929962694644928,-0.592897891998291,0.9341686964035034,-0.9958859086036682,-0.6605494618415833,0.9861226677894592,-0.6235829591751099,-0.8343634605407715,0.7378159165382385,-0.9964447617530823,-1.2852461338043213,-0.4375513792037964,1.1316077709197998,-0.8579254746437073,-0.10512730479240417,1.566646695137024,0.39372798800468445,0.9043070673942566,1.3985323905944824,0.5620982050895691,-2.038605213165283,-0.4938879609107971,0.8667502403259277,-0.5223119854927063,-0.08656985312700272,-0.651111364364624,0.003383536823093891,-0.025587880983948708,0.4898841381072998,-0.8715605735778809,0.07235167920589447,0.6467449069023132,-0.9192363023757935,0.6748224496841431,1.3406933546066284,-0.4799475371837616,-0.10775943845510483
0,93,14,4,2,1,3,3.095550537109375,0.8918336033821106,0.8918336033821106,0.48523151874542236,3,0.8528607487678528,0.42257627844810486,0.543402373790741,0.049523238092660904,0.3535098433494568,0.17775297164916992,0.15958832204341888,0.6176443099975586,-0.22016847133636475,0.9794365763664246,0.7525824308395386,0.2765980660915375,-0.033098865300416946,-0.7048090100288391,0.9689807891845703,-0.8853054642677307,0.9105876684188843,0.5995503664016724,0.8783056735992432,-0.7592944502830505,-0.49130964279174805,0.8205482363700867,0.6805586814880371,-0.9607417583465576,0.5981319546699524,-0.8750156164169312,-1.3529446125030518,-0.5968864560127258,0.42554226517677307,-0.88982093334198,0.33624592423439026,1.7046825885772705,0.5836769938468933,1.1149574518203735,1.219944715499878,0.25782716274261475,-2.148568630218506,-0.43297651410102844,1.0179048776626587,-0.13001085817813873,-0.2345586121082306,-0.6270006895065308,0.007912347093224525,-0.03916313499212265,0.41298526525497437,-0.8385305404663086,0.05319591611623764,0.6549599766731262,-0.8940190672874451,0.7033883333206177,1.3720051050186157,-0.477929025888443,-0.13569268584251404
0,94,14,4,2,1,3,3.8289849758148193,0.9545292258262634,0.9545292258262634,0.24387826025485992,3,0.9366902709007263,-0.41497141122817993,0.07229495793581009,-0.04882471263408661,0.12312815338373184,0.09944048523902893,0.015397235751152039,0.3578045964241028,0.5859284996986389,0.7959960103034973,0.5931116938591003,-0.5828225612640381,-0.8655434250831604,-0.8606218695640564,0.7364844083786011,-0.6543506383895874,0.7458597421646118,-0.7473772168159485,0.6391887664794922,-0.9433994889259338,-0.5579596757888794,0.9025240540504456,-0.4475485682487488,-0.11231466382741928,0.09866421669721603,-0.9899795651435852,-1.2613204717636108,-0.4048852324485779,1.036645770072937,-0.9407500624656677,-0.1300143152475357,1.8897403478622437,0.25826597213745117,0.8424113988876343,1.343195915222168,0.7167198061943054,-1.9880164861679077,-0.5637218356132507,0.48983341455459595,-0.32471799850463867,0.02659347467124462,-0.6073139309883118,0.0008354713208973408,-0.04657743126153946,0.40001288056373596,-0.8269608020782471,0.0481979139149189,0.6590190529823303,-0.8952983617782593,0.717007040977478,1.3830468654632568,-0.4829420745372772,-0.14749184250831604
0,95,14,4,2,1,3,4.3886637687683105,0.982366144657135,0.982366144657135,0.11187973618507385,3,0.9765766263008118,1.0242631435394287,-0.003385283052921295,-0.2684518098831177,0.1269267499446869,-0.2368842214345932,-0.3052670955657959,-0.8869279623031616,0.14897368848323822,-0.13842636346817017,0.35103973746299744,-0.7434691786766052,-0.7220936417579651,-0.5341809988021851,-0.4539988338947296,0.5186755061149597,-0.18019285798072815,-0.8186430931091309,-0.37951767444610596,-0.8187655806541443,0.24203558266162872,0.5148473381996155,-0.6999033689498901,0.823094367980957,-0.22046008706092834,-0.797950267791748,-0.4464204013347626,-0.24898652732372284,0.7325480580329895,-0.8630805611610413,-0.631084144115448,1.9439550638198853,0.99224853515625,0.8137771487236023,-0.20286747813224792,1.2628031969070435,-2.1639328002929688,-1.1748254299163818,0.4164459705352783,0.3359389901161194,0.031430624425411224,-0.5947946310043335,-0.0008851729216985404,-0.051367033272981644,0.4175308644771576,-0.8369219303131104,0.048533178865909576,0.6556724309921265,-0.9011406302452087,0.7128808498382568,1.3820301294326782,-0.4863547682762146,-0.1434800624847412
0,96,14,4,2,1,3,4.895427703857422,0.9925438165664673,0.9925438165664673,0.05349100008606911,3,0.9894493818283081,-1.1105883121490479,0.2060379683971405,-0.08113708347082138,0.2565976679325104,-0.32148635387420654,0.7748068571090698,-0.273510605096817,-0.05161308869719505,-0.9735352993011475,-0.37798571586608887,-0.851207435131073,-0.9077097177505493,-0.24387986958026886,-0.9664961695671082,0.9051170945167542,-0.8024373054504395,-0.9738881587982178,-0.8607246279716492,-0.6879953145980835,0.1919984668493271,-0.26302236318588257,-0.9104993939399719,0.995452344417572,-0.8406214118003845,-0.4261655807495117,0.02123008668422699,0.22137333452701569,0.3873947858810425,-1.3434648513793945,-0.8994090557098389,1.3929638862609863,1.3774380683898926,0.8662367463111877,-1.1675841808319092,1.5887298583984375,-1.7140851020812988,-1.080834984779358,0.07139420509338379,0.63108891248703,0.07369344681501389,-0.5934574007987976,-0.0003780314582400024,-0.052776090800762177,0.43608957529067993,-0.8469447493553162,0.052761442959308624,0.653439998626709,-0.9061029553413391,0.7059562802314758,1.3763349056243896,-0.48787105083465576,-0.13842909038066864
0,97,14,4,2,1,3,3.2033894062042236,0.8955029845237732,0.8955029845237732,0.4706227779388428,3,0.8531730771064758,-0.14620131254196167,-0.7592134475708008,-0.4209546744823456,0.6037408113479614,-0.37214428186416626,-0.6550077199935913,-0.15273721516132355,-0.13967017829418182,0.9579532146453857,0.9041221737861633,-0.8772749304771423,-0.9559455513954163,-0.9753085374832153,0.9305552840232849,-0.8667622208595276,0.8884198069572449,-0.8961381912231445,0.8704975247383118,-0.9963269233703613,-0.6958774924278259,0.9912837743759155,-0.8433644771575928,-0.3396452069282532,0.6512708067893982,-0.9398853182792664,-1.1904128789901733,-0.407457172870636,1.2641510963439941,-0.8391594290733337,-0.19617144763469696,1.6793912649154663,0.3080879747867584,0.7406701445579529,1.4622204303741455,0.666982114315033,-2.0181498527526855,-0.5903409123420715,0.5917999148368835,-0.6026411652565002,0.07091481983661652,-0.5758365988731384,-0.013354945927858353,-0.06304191797971725,0.425704687833786,-0.832392156124115,0.05158385634422302,0.6575247049331665,-0.903899073600769,0.7197964191436768,1.387463927268982,-0.49059146642684937,-0.15298524498939514
0,98,14,4,2,1,3,2.982027053833008,0.8664345741271973,0.8664345741271973,0.5676856637001038,3,0.8141003251075745,-0.8092749118804932,-0.9076651334762573,0.5235199928283691,-0.15637701749801636,0.5279987454414368,-1.2011895179748535,0.3414255976676941,-0.41193342208862305,0.9892604947090149,0.8615795373916626,-0.6162689924240112,-0.8257097601890564,-0.9612084031105042,0.988248348236084,-0.9459608793258667,0.9672024250030518,-0.5080438256263733,0.9545815587043762,-0.975799024105072,-0.7765858769416809,0.9838350415229797,-0.16876831650733948,-0.9034963250160217,0.7542586922645569,-0.9466407299041748,-1.3387216329574585,-0.5000140070915222,0.9942436814308167,-0.9377033114433289,0.04896149784326553,1.543969750404358,0.4322552978992462,0.9442706108093262,1.5183658599853516,0.4758942127227783,-2.0395445823669434,-0.43842798471450806,0.7845631241798401,-0.4676189720630646,-0.07385272532701492,-0.5563928484916687,-0.02578892931342125,-0.07628923654556274,0.39445096254348755,-0.810551106929779,0.04831922426819801,0.66475909948349,-0.8938875794410706,0.739126980304718,1.4049522876739502,-0.4915449321269989,-0.17222297191619873
0,99,14,4,2,1,3,4.143066883087158,0.975110650062561,0.975110650062561,0.1493041217327118,3,0.9672380685806274,-0.4678681492805481,0.7935458421707153,-0.3998391330242157,-0.35104259848594666,0.2261953353881836,-0.24615122377872467,-0.06528390944004059,0.6932847499847412,-0.035104699432849884,0.1457136869430542,-0.3803699314594269,-0.5836588144302368,-0.22050949931144714,-0.2733602821826935,0.2775684595108032,-0.07612323760986328,-0.40142562985420227,-0.021926678717136383,-0.7051772475242615,0.12308511883020401,0.24440942704677582,-0.4091976583003998,0.32522666454315186,-0.2609415054321289,-0.7668690085411072,-0.8275063037872314,-0.1599556803703308,0.44971323013305664,-1.2036641836166382,-0.33004286885261536,1.9625381231307983,0.8982081413269043,1.1662720441818237,0.039145998656749725,1.0887551307678223,-2.0966556072235107,-0.852059006690979,0.6971471905708313,0.20629583299160004,-0.271323025226593,-0.5438889265060425,-0.025111772119998932,-0.07896523177623749,0.3962079584598541,-0.8205311894416809,0.049569834023714066,0.6640692949295044,-0.8992399573326111,0.7398449182510376,1.4067500829696655,-0.4927626848220825,-0.17121106386184692
0,100,14,4,2,1,3,3.2592363357543945,0.949966311454773,0.949966311454773,0.26320844888687134,3,0.9291009902954102,0.14309462904930115,-0.2555745244026184,-0.43933993577957153,-0.6909933686256409,0.06605622172355652,0.31303805112838745,-0.2590187191963196,-0.13268277049064636,-0.9971727132797241,-0.9566588997840881,0.5824203491210938,0.8440529704093933,0.9616106152534485,-0.9954847097396851,0.9849854111671448,-0.9712573289871216,-0.017040114849805832,-0.9756750464439392,0.9933378100395203,0.7674292325973511,-0.9950882792472839,0.4277641177177429,0.9834414124488831,-0.956099271774292,0.6636295318603516,0.6914579272270203,0.0015752443578094244,-0.38580021262168884,-1.2346646785736084,0.05680381879210472,0.9012506604194641,1.662327527999878,0.7642309069633484,-1.9475133419036865,0.7894577980041504,-1.5384222269058228,-1.2292908430099487,0.3719113767147064,0.8108524680137634,-0.37780654430389404,-0.5736649036407471,-0.02004801481962204,-0.06602443009614944,0.39636871218681335,-0.8299306631088257,0.053511038422584534,0.6655325889587402,-0.8990402817726135,0.7339910864830017,1.4011842012405396,-0.48121732473373413,-0.16526508331298828
0,101,14,4,2,1,3,2.8173978328704834,0.8579429984092712,0.8579429984092712,0.5989968776702881,3,0.8129644989967346,-0.5378239154815674,-0.9536053538322449,-0.697993278503418,-0.3149738013744354,0.5261208415031433,-1.2403422594070435,-0.1641068458557129,-0.3242416977882385,0.4434254765510559,0.13775934278964996,0.2995106875896454,0.527414858341217,-0.11883518844842911,0.5486603379249573,-0.3251934349536896,0.49753835797309875,0.488158255815506,0.3919507563114166,0.19828146696090698,-0.1537877470254898,0.06579560786485672,0.4288473427295685,-0.6415706872940063,0.08991169929504395,-0.4280141294002533,-0.9320685863494873,-0.6235423684120178,0.2785794734954834,-1.094277262687683,0.47292691469192505,1.698058843612671,0.8550589084625244,1.2846579551696777,0.6371454000473022,0.45864585041999817,-2.3462178707122803,-0.7024918794631958,0.9958456158638,-0.16151931881904602,-0.3927874267101288,-0.5634375214576721,-0.010859265923500061,-0.05750869959592819,0.33937016129493713,-0.8180685043334961,0.04564886540174484,0.6683382987976074,-0.899788498878479,0.7489094734191895,1.417266607284546,-0.4783565104007721,-0.17367368936538696
